Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.19,0.04,0.44,0.56,0
10,0.85,0.13,0.02,0.34,0.64,0.02
20,0.92,0.05,0.03,0.25,0.75,0
30,0.89,0.07,0.04,0.48,0.52,0
40,0.89,0.1,0.01,0.45,0.53,0.02
50,0.92,0.07,0.01,0.47,0.51,0.02
60,0.87,0.11,0.02,0.56,0.37,0.07
70,0.85,0.11,0.04,0.56,0.38,0.06
80,0.89,0.08,0.03,0.5,0.42,0.08
90,0.81,0.12,0.07,0.43,0.53,0.04
100,0.85,0.11,0.04,0.5,0.5,0
110,0.78,0.18,0.04,0.54,0.44,0.02
120,0.88,0.1,0.02,0.55,0.44,0.01
130,0.82,0.09,0.09,0.52,0.48,0
140,0.88,0.05,0.07,0.48,0.52,0
150,0.88,0.09,0.03,0.51,0.48,0.01
160,0.79,0.09,0.12,0.49,0.5,0.01
170,0.86,0.08,0.06,0.55,0.42,0.03
180,0.84,0.11,0.05,0.6,0.36,0.04
190,0.86,0.07,0.07,0.52,0.44,0.04
200,0.78,0.09,0.13,0.58,0.38,0.04
210,0.79,0.14,0.07,0.51,0.44,0.05
220,0.85,0.1,0.05,0.55,0.42,0.03
230,0.77,0.2,0.03,0.57,0.38,0.05
240,0.83,0.1,0.07,0.49,0.5,0.01
250,0.93,0.04,0.03,0.47,0.43,0.1
260,0.9,0.08,0.02,0.66,0.33,0.01
270,0.84,0.09,0.07,0.57,0.4,0.03
280,0.82,0.15,0.03,0.63,0.35,0.02
290,0.87,0.09,0.04,0.57,0.4,0.03
300,0.88,0.1,0.02,0.62,0.35,0.03
310,0.86,0.06,0.08,0.58,0.37,0.05
320,0.91,0.08,0.01,0.52,0.36,0.12
330,0.93,0.06,0.01,0.54,0.41,0.05
340,0.89,0.05,0.06,0.62,0.34,0.04
350,0.87,0.07,0.06,0.57,0.34,0.09
360,0.83,0.09,0.08,0.53,0.4,0.07
370,0.78,0.12,0.1,0.61,0.37,0.02
380,0.85,0.07,0.08,0.55,0.41,0.04
390,0.87,0.11,0.02,0.54,0.43,0.03
400,0.95,0.05,0,0.58,0.38,0.04
410,0.87,0.12,0.01,0.66,0.33,0.01
420,0.89,0.08,0.03,0.51,0.44,0.05
430,0.83,0.11,0.06,0.53,0.44,0.03
440,0.84,0.06,0.1,0.52,0.39,0.09
450,0.79,0.14,0.07,0.54,0.4,0.06
460,0.78,0.17,0.05,0.56,0.4,0.04
470,0.84,0.12,0.04,0.48,0.5,0.02
480,0.81,0.14,0.05,0.58,0.4,0.02
490,0.8,0.17,0.03,0.44,0.53,0.03
500,0.87,0.1,0.03,0.53,0.46,0.01
510,0.81,0.14,0.05,0.56,0.41,0.03
520,0.85,0.12,0.03,0.55,0.41,0.04
530,0.88,0.08,0.04,0.53,0.46,0.01
540,0.87,0.1,0.03,0.57,0.43,0
550,0.72,0.23,0.05,0.47,0.5,0.03
560,0.85,0.11,0.04,0.47,0.46,0.07
570,0.79,0.14,0.07,0.46,0.54,0
580,0.76,0.19,0.05,0.56,0.44,0
590,0.91,0.06,0.03,0.48,0.51,0.01
600,0.88,0.09,0.03,0.54,0.45,0.01
610,0.89,0.07,0.04,0.48,0.52,0
620,0.76,0.14,0.1,0.59,0.37,0.04
630,0.75,0.16,0.09,0.66,0.34,0
640,0.79,0.13,0.08,0.57,0.43,0
650,0.69,0.15,0.16,0.56,0.44,0
660,0.92,0.06,0.02,0.54,0.45,0.01
670,0.78,0.15,0.07,0.62,0.37,0.01
680,0.86,0.07,0.07,0.66,0.34,0
690,0.81,0.15,0.04,0.65,0.34,0.01
700,0.93,0.04,0.03,0.57,0.42,0.01
710,0.91,0.07,0.02,0.56,0.44,0
720,0.88,0.1,0.02,0.53,0.44,0.03
730,0.85,0.13,0.02,0.6,0.36,0.04
740,0.84,0.12,0.04,0.6,0.35,0.05
750,0.85,0.09,0.06,0.59,0.37,0.04
760,0.86,0.08,0.06,0.47,0.51,0.02
770,0.81,0.18,0.01,0.45,0.52,0.03
780,0.92,0.07,0.01,0.63,0.35,0.02
790,0.83,0.13,0.04,0.57,0.41,0.02
800,0.88,0.1,0.02,0.63,0.37,0
810,0.9,0.05,0.05,0.58,0.42,0
820,0.89,0.07,0.04,0.45,0.53,0.02
830,0.89,0.09,0.02,0.49,0.45,0.06
840,0.94,0.04,0.02,0.63,0.33,0.04
850,0.9,0.07,0.03,0.52,0.43,0.05
860,0.87,0.09,0.04,0.51,0.45,0.04
870,0.83,0.13,0.04,0.55,0.4,0.05
880,0.89,0.09,0.02,0.49,0.47,0.04
890,0.87,0.09,0.04,0.59,0.41,0
900,0.81,0.15,0.04,0.54,0.42,0.04
910,0.92,0.06,0.02,0.44,0.47,0.09
920,0.86,0.1,0.04,0.61,0.33,0.06
930,0.89,0.07,0.04,0.46,0.45,0.09
940,0.92,0.05,0.03,0.48,0.43,0.09
950,0.88,0.08,0.04,0.45,0.39,0.16
960,0.85,0.09,0.06,0.55,0.43,0.02
970,0.88,0.09,0.03,0.57,0.39,0.04
980,0.83,0.13,0.04,0.53,0.41,0.06
990,0.87,0.07,0.06,0.47,0.48,0.05
1000,0.89,0.06,0.05,0.44,0.5,0.06
