Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.73,0.21,0.06,0.48,0.46,0.06
10,0.82,0.05,0.13,0.12,0.81,0.07
20,0.91,0.06,0.03,0.32,0.66,0.02
30,0.86,0.1,0.04,0.37,0.6,0.03
40,0.94,0.04,0.02,0.31,0.69,0
50,0.81,0.13,0.06,0.53,0.46,0.01
60,0.89,0.06,0.05,0.51,0.47,0.02
70,0.93,0.04,0.03,0.5,0.45,0.05
80,0.93,0.04,0.03,0.55,0.38,0.07
90,0.85,0.07,0.08,0.56,0.43,0.01
100,0.88,0.06,0.06,0.46,0.49,0.05
110,0.84,0.1,0.06,0.45,0.52,0.03
120,0.85,0.06,0.09,0.55,0.4,0.05
130,0.81,0.04,0.15,0.47,0.52,0.01
140,0.81,0.14,0.05,0.48,0.44,0.08
150,0.77,0.21,0.02,0.44,0.52,0.04
160,0.85,0.07,0.08,0.46,0.47,0.07
170,0.88,0.07,0.05,0.52,0.48,0
180,0.82,0.07,0.11,0.59,0.35,0.06
190,0.83,0.09,0.08,0.45,0.52,0.03
200,0.8,0.1,0.1,0.52,0.45,0.03
210,0.87,0.06,0.07,0.65,0.34,0.01
220,0.81,0.12,0.07,0.56,0.39,0.05
230,0.8,0.12,0.08,0.56,0.38,0.06
240,0.86,0.12,0.02,0.5,0.44,0.06
250,0.83,0.09,0.08,0.56,0.41,0.03
260,0.79,0.16,0.05,0.58,0.39,0.03
270,0.87,0.09,0.04,0.5,0.49,0.01
280,0.81,0.1,0.09,0.67,0.31,0.02
290,0.76,0.16,0.08,0.6,0.39,0.01
300,0.8,0.1,0.1,0.59,0.4,0.01
310,0.85,0.09,0.06,0.55,0.44,0.01
320,0.81,0.1,0.09,0.66,0.34,0
330,0.83,0.1,0.07,0.58,0.4,0.02
340,0.81,0.13,0.06,0.59,0.39,0.02
350,0.74,0.18,0.08,0.61,0.39,0
360,0.86,0.09,0.05,0.61,0.39,0
370,0.82,0.13,0.05,0.41,0.57,0.02
380,0.82,0.06,0.12,0.41,0.59,0
390,0.84,0.11,0.05,0.42,0.56,0.02
400,0.84,0.1,0.06,0.54,0.46,0
410,0.8,0.08,0.12,0.55,0.42,0.03
420,0.81,0.12,0.07,0.52,0.48,0
430,0.88,0.08,0.04,0.53,0.47,0
440,0.92,0.08,0,0.48,0.52,0
450,0.8,0.14,0.06,0.55,0.42,0.03
460,0.85,0.12,0.03,0.48,0.49,0.03
470,0.86,0.13,0.01,0.53,0.47,0
480,0.83,0.13,0.04,0.53,0.47,0
490,0.85,0.12,0.03,0.59,0.39,0.02
500,0.88,0.05,0.07,0.48,0.5,0.02
510,0.75,0.12,0.13,0.54,0.45,0.01
520,0.84,0.1,0.06,0.61,0.39,0
530,0.86,0.09,0.05,0.58,0.42,0
540,0.84,0.07,0.09,0.61,0.39,0
550,0.93,0.06,0.01,0.62,0.38,0
560,0.84,0.1,0.06,0.72,0.27,0.01
570,0.89,0.06,0.05,0.54,0.44,0.02
580,0.89,0.07,0.04,0.56,0.44,0
590,0.89,0.08,0.03,0.62,0.36,0.02
600,0.9,0.1,0,0.48,0.5,0.02
610,0.82,0.18,0,0.63,0.36,0.01
620,0.88,0.08,0.04,0.72,0.28,0
630,0.77,0.16,0.07,0.53,0.47,0
640,0.86,0.05,0.09,0.49,0.5,0.01
650,0.87,0.06,0.07,0.54,0.43,0.03
660,0.86,0.12,0.02,0.59,0.39,0.02
670,0.85,0.08,0.07,0.44,0.51,0.05
680,0.87,0.08,0.05,0.64,0.33,0.03
690,0.91,0.05,0.04,0.55,0.38,0.07
700,0.88,0.08,0.04,0.55,0.42,0.03
710,0.91,0.07,0.02,0.55,0.44,0.01
720,0.9,0.08,0.02,0.44,0.53,0.03
730,0.92,0.06,0.02,0.61,0.37,0.02
740,0.92,0.06,0.02,0.54,0.41,0.05
750,0.86,0.11,0.03,0.54,0.46,0
760,0.93,0.06,0.01,0.65,0.31,0.04
770,0.95,0.05,0,0.65,0.34,0.01
780,0.92,0.07,0.01,0.55,0.42,0.03
790,0.94,0.05,0.01,0.65,0.33,0.02
800,0.92,0.07,0.01,0.62,0.37,0.01
810,0.9,0.07,0.03,0.45,0.51,0.04
820,0.91,0.09,0,0.63,0.33,0.04
830,0.87,0.12,0.01,0.58,0.4,0.02
840,0.75,0.2,0.05,0.59,0.4,0.01
850,0.81,0.13,0.06,0.57,0.42,0.01
860,0.82,0.07,0.11,0.58,0.39,0.03
870,0.9,0.07,0.03,0.51,0.49,0
880,0.81,0.18,0.01,0.6,0.4,0
890,0.85,0.09,0.06,0.67,0.33,0
900,0.85,0.08,0.07,0.61,0.38,0.01
910,0.83,0.12,0.05,0.63,0.37,0
920,0.92,0.07,0.01,0.63,0.36,0.01
930,0.85,0.1,0.05,0.6,0.35,0.05
940,0.88,0.07,0.05,0.59,0.4,0.01
950,0.88,0.08,0.04,0.6,0.36,0.04
960,0.85,0.08,0.07,0.64,0.34,0.02
970,0.76,0.15,0.09,0.69,0.28,0.03
980,0.84,0.1,0.06,0.53,0.46,0.01
990,0.91,0.04,0.05,0.59,0.39,0.02
1000,0.86,0.11,0.03,0.57,0.37,0.06
