Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.73,0.2,0.07,0.35,0.64,0.01
10,0.84,0.15,0.01,0.12,0.83,0.05
20,0.93,0.06,0.01,0.33,0.67,0
30,0.81,0.17,0.02,0.49,0.51,0
40,0.71,0.23,0.06,0.52,0.46,0.02
50,0.82,0.14,0.04,0.49,0.49,0.02
60,0.79,0.18,0.03,0.42,0.5,0.08
70,0.81,0.16,0.03,0.59,0.39,0.02
80,0.72,0.23,0.05,0.56,0.44,0
90,0.74,0.2,0.06,0.61,0.39,0
100,0.85,0.09,0.06,0.57,0.38,0.05
110,0.75,0.15,0.1,0.63,0.33,0.04
120,0.76,0.17,0.07,0.64,0.35,0.01
130,0.82,0.13,0.05,0.63,0.37,0
140,0.82,0.13,0.05,0.45,0.54,0.01
150,0.82,0.14,0.04,0.58,0.42,0
160,0.72,0.24,0.04,0.47,0.5,0.03
170,0.82,0.14,0.04,0.6,0.37,0.03
180,0.76,0.2,0.04,0.48,0.51,0.01
190,0.7,0.29,0.01,0.44,0.54,0.02
200,0.74,0.19,0.07,0.43,0.56,0.01
210,0.72,0.24,0.04,0.62,0.38,0
220,0.72,0.24,0.04,0.58,0.41,0.01
230,0.65,0.28,0.07,0.64,0.36,0
240,0.81,0.17,0.02,0.6,0.4,0
250,0.81,0.13,0.06,0.58,0.41,0.01
260,0.84,0.1,0.06,0.54,0.46,0
270,0.84,0.14,0.02,0.55,0.4,0.05
280,0.75,0.2,0.05,0.54,0.43,0.03
290,0.76,0.17,0.07,0.56,0.37,0.07
300,0.75,0.21,0.04,0.49,0.4,0.11
310,0.65,0.29,0.06,0.55,0.4,0.05
320,0.66,0.23,0.11,0.58,0.37,0.05
330,0.73,0.2,0.07,0.6,0.39,0.01
340,0.41,0.39,0.2,0.46,0.5,0.04
350,0.66,0.16,0.18,0.69,0.3,0.01
360,0.64,0.21,0.15,0.56,0.4,0.04
370,0.57,0.24,0.19,0.61,0.35,0.04
380,0.53,0.34,0.13,0.55,0.38,0.07
390,0.63,0.23,0.14,0.55,0.39,0.06
400,0.53,0.26,0.21,0.54,0.44,0.02
410,0.54,0.31,0.15,0.67,0.32,0.01
420,0.66,0.25,0.09,0.64,0.35,0.01
430,0.86,0.08,0.06,0.47,0.48,0.05
440,0.8,0.11,0.09,0.67,0.31,0.02
450,0.91,0.04,0.05,0.65,0.34,0.01
460,0.88,0.08,0.04,0.58,0.41,0.01
470,0.89,0.06,0.05,0.45,0.55,0
480,0.95,0.03,0.02,0.52,0.48,0
490,0.88,0.06,0.06,0.64,0.36,0
500,0.78,0.09,0.13,0.61,0.38,0.01
510,0.75,0.06,0.19,0.49,0.51,0
520,0.78,0.14,0.08,0.63,0.37,0
530,0.83,0.07,0.1,0.58,0.41,0.01
540,0.83,0.1,0.07,0.65,0.34,0.01
550,0.77,0.1,0.13,0.59,0.38,0.03
560,0.86,0.1,0.04,0.64,0.35,0.01
570,0.82,0.04,0.14,0.66,0.32,0.02
580,0.72,0.17,0.11,0.65,0.32,0.03
590,0.82,0.07,0.11,0.58,0.39,0.03
600,0.8,0.09,0.11,0.51,0.46,0.03
610,0.82,0.13,0.05,0.6,0.35,0.05
620,0.75,0.14,0.11,0.67,0.3,0.03
630,0.75,0.15,0.1,0.62,0.36,0.02
640,0.88,0.02,0.1,0.58,0.35,0.07
650,0.87,0.04,0.09,0.57,0.36,0.07
660,0.8,0.15,0.05,0.69,0.28,0.03
670,0.84,0.09,0.07,0.66,0.24,0.1
680,0.88,0.08,0.04,0.65,0.32,0.03
690,0.83,0.13,0.04,0.64,0.27,0.09
700,0.86,0.07,0.07,0.65,0.33,0.02
710,0.84,0.11,0.05,0.65,0.34,0.01
720,0.78,0.14,0.08,0.59,0.38,0.03
730,0.67,0.19,0.14,0.65,0.31,0.04
740,0.73,0.1,0.17,0.53,0.41,0.06
750,0.89,0.06,0.05,0.58,0.37,0.05
760,0.82,0.11,0.07,0.55,0.45,0
770,0.86,0.07,0.07,0.52,0.44,0.04
780,0.85,0.08,0.07,0.63,0.37,0
790,0.76,0.21,0.03,0.59,0.41,0
800,0.84,0.12,0.04,0.63,0.35,0.02
810,0.79,0.11,0.1,0.62,0.36,0.02
820,0.75,0.19,0.06,0.5,0.46,0.04
830,0.83,0.14,0.03,0.5,0.46,0.04
840,0.79,0.11,0.1,0.56,0.37,0.07
850,0.8,0.11,0.09,0.56,0.39,0.05
860,0.82,0.1,0.08,0.5,0.43,0.07
870,0.84,0.07,0.09,0.49,0.5,0.01
880,0.8,0.08,0.12,0.62,0.35,0.03
890,0.78,0.14,0.08,0.59,0.37,0.04
900,0.78,0.12,0.1,0.56,0.32,0.12
910,0.89,0.1,0.01,0.58,0.34,0.08
920,0.84,0.11,0.05,0.52,0.48,0
930,0.71,0.13,0.16,0.57,0.41,0.02
940,0.79,0.11,0.1,0.5,0.44,0.06
950,0.8,0.13,0.07,0.63,0.27,0.1
960,0.69,0.19,0.12,0.64,0.27,0.09
970,0.82,0.13,0.05,0.53,0.38,0.09
980,0.79,0.11,0.1,0.53,0.38,0.09
990,0.77,0.12,0.11,0.61,0.33,0.06
1000,0.8,0.1,0.1,0.58,0.34,0.08
